사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
201501,9호선,증미,3,2,2188,532,7305,2770,22838,8770,19378,41345,11262,16487,10124,8300,10631,9010,11326,9275,11909,10523,11539,12366,12142,12788,12193,13206,14645,14784,35229,20199,16594,21094,10281,14359,8677,11571,6415,11749,2917,8148,567,2553,0,91,0,0,0,0,20151223
201501,9호선,흑석(중앙대입구),0,0,3595,620,6473,5025,20662,10296,28445,20806,18809,18981,15067,15056,15589,14173,18636,17006,19587,18128,18122,18635,18811,17227,21306,19236,26225,20946,24261,29423,14246,29221,12368,17724,12365,17380,10906,17011,6440,12208,1129,3757,2,141,0,0,0,0,20151223
201501,경부선,가산디지털단지,912,2,7972,1542,10438,8642,17076,52311,16598,169504,14308,62428,11979,24628,13056,20282,14485,19702,16571,21895,16838,20575,18824,22326,20401,20049,38592,27244,109615,32033,61645,27042,39790,16717,36339,16279,26143,14969,11757,9102,288,1394,0,0,0,0,0,0,20151223
201501,경부선,관악,53,1,6050,1306,12731,4469,36265,5880,34784,11820,17672,15386,12880,14335,12409,10390,14749,10673,14267,9564,13644,9988,13526,11068,14886,13509,16697,14269,14894,26394,9053,25166,6361,16663,6633,16522,4690,15068,1864,11689,89,1132,0,0,0,0,0,0,20151223
201501,경부선,광명,0,0,5,2,425,3262,3365,2363,3109,2032,1690,45,2,0,1,0,2,0,0,1,8,2,3,0,3,1,57,4752,5437,104,2155,2564,5160,1540,2751,2404,1353,38,0,0,2,2,0,0,0,0,0,0,20151223
201501,경부선,구로,6488,15,21017,4296,22853,11649,44814,35092,45735,100323,31840,60014,25366,32060,27465,31560,29630,30469,34253,32678,33107,32260,35090,32747,36466,33547,51936,42431,81383,54307,51410,48811,43331,30300,29202,30104,22198,29265,10780,20846,100,19724,0,0,0,0,0,0,20151223
201501,경부선,군포,24,2,4550,1705,8277,5668,20371,24511,21597,48434,11837,7724,8664,5273,8471,5137,9338,6409,8878,6703,7855,6801,7727,7675,8996,9579,19359,11371,30504,16111,15458,15843,14965,11002,12303,9359,5542,7761,2219,5829,112,946,0,0,0,0,0,0,20151223
201501,경부선,금정,281,8,21754,5616,38579,20197,98268,48213,98605,98474,59983,32521,45262,24330,41592,23185,42899,27866,40849,30625,35832,32740,34725,37730,37922,45276,52151,57907,81885,89286,48471,88786,38739,59808,35587,56103,27271,54837,13873,41074,1656,14941,1,797,0,0,0,0,20151223
201501,경부선,금천구청,421,2,8802,1239,16776,5289,42295,12972,40891,30536,23469,13045,18527,10397,17602,12309,17886,13160,17708,14896,15577,15995,15242,18074,15839,19509,18226,22591,27775,32968,15743,29873,9884,19900,8259,19257,5751,17302,2211,12056,79,1146,0,0,0,0,0,0,20151223
201501,경부선,남영,61,0,2489,1145,5937,7744,14224,23245,19614,58339,12863,28220,11968,15714,13241,13700,16782,14438,15909,15863,15879,14081,18079,14575,19959,15047,24880,17452,41992,23495,25136,20859,17622,13490,17893,13281,14807,12950,6930,8016,442,1637,0,0,0,0,0,0,20151223
201501,경부선,노량진,273,5,10537,7323,22321,39245,60033,86514,90420,144378,55283,73718,44610,46076,50136,50042,59430,64246,84152,77222,69000,61459,67048,65025,69530,69276,87832,83064,129693,110711,85309,89354,69905,55044,79863,51344,97328,46101,33229,29466,1537,6769,2,0,0,0,0,0,20151223
201501,경부선,당정,6,0,3419,737,10188,3038,26469,7698,23471,19596,13707,8592,10542,6619,10108,5684,12739,6959,11716,7075,9899,7403,8899,8658,10216,10399,12161,12468,16790,18425,8519,20511,6692,15426,5796,14716,4548,14113,1995,10661,115,1962,0,0,0,0,0,0,20151223
201501,경부선,대방,262,2,5433,2451,12060,10881,34552,36572,45231,64302,25805,35330,20868,19998,20809,17817,24269,18894,28063,22569,25559,19532,24579,20448,25329,22641,35062,26943,54275,39054,29468,34664,19714,23186,22390,23467,17783,21505,5724,13757,235,3155,0,0,0,0,0,0,20151223
201501,경부선,독산,465,3,6991,1544,16582,9493,43779,35891,42394,101922,24326,29607,19358,14763,18437,13237,19814,13632,20291,16212,18142,16461,17918,18550,19957,21001,38180,25115,62736,36649,37146,40199,21859,26858,20775,26174,12757,24038,4968,15267,134,1050,0,0,0,0,0,0,20151223
201501,경부선,두정,513,1,3781,837,8019,2357,11378,8298,10104,13244,9203,9480,9313,8925,7598,9950,9354,8963,7655,7203,8727,9826,10165,7822,11654,9828,11527,10573,18238,14527,9922,12617,7391,11370,6155,10432,5154,7715,2412,5715,165,2887,0,0,0,0,0,0,20151223
201501,경부선,명학,21,2,5265,1760,9995,6608,27601,25357,30541,74685,15125,20384,10975,10930,11120,8760,11811,9349,11988,10399,11248,9528,11535,9565,13533,10843,22465,13220,47353,20041,18668,24393,18642,14103,14881,12039,8534,11922,3449,9491,143,1275,0,0,0,0,0,0,20151223
201501,경부선,병점,1752,3,4983,3207,22917,9176,42860,21822,35286,30153,24646,18144,22015,12551,22811,13586,22816,15615,21845,16909,20623,18123,22107,20008,23732,22944,30266,27314,39154,37575,21453,41718,15745,32992,14338,29302,10377,26651,3760,18462,36,10538,0,0,0,0,0,0,20151223
201501,경부선,서동탄,2,0,729,3,2991,650,7672,1747,3852,3326,2627,1184,2510,1038,2421,1193,2551,1736,2342,1863,2226,1951,2293,2505,2425,2947,3017,3130,3284,3904,2252,4718,1276,3282,1098,2369,584,2179,161,2212,3,1056,0,0,0,0,0,0,20151223
201501,경부선,서울역,0,0,0,0,0,0,1,0,2,0,2,0,1,0,1,0,0,0,2,0,4,0,0,0,5,0,4,0,1,0,4,0,4,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,20151223
201501,경부선,서정리,11,0,2166,440,5244,1908,10250,9315,12548,8400,8578,4614,9568,4799,9331,5150,9053,6196,8481,7503,7737,6306,7445,6645,6907,10656,10101,8111,10588,11839,6162,11033,4919,9454,4036,8179,1899,7040,1041,5303,11,987,0,0,0,0,0,0,20151223
201501,경부선,석수,216,0,7873,2422,16741,8503,43968,14584,43834,23544,23062,17236,16969,14193,15600,10224,15627,10055,15088,10892,14850,11879,16112,13139,16466,15348,21753,18995,27739,32419,17126,31841,10865,21297,9714,21853,7096,19271,2741,12561,92,1061,0,0,0,0,0,0,20151223
201501,경부선,성균관대,111,0,7575,1688,27631,5835,72422,11273,57581,23775,31016,16623,24539,14833,23985,13359,24672,14265,23774,17824,20462,18509,20515,21109,22099,24590,27027,30365,30039,51564,17536,55518,14108,39727,14381,35886,12529,32605,6160,22166,283,4737,0,0,0,0,0,0,20151223
201501,경부선,성환,21,0,1209,337,2927,2128,5122,8825,8335,11189,7251,3882,6880,3840,5477,4870,5865,4939,6581,4400,5921,5679,5725,5825,7142,6888,10084,6627,9957,8136,4815,6414,4737,5788,2915,5342,1478,3298,568,3424,83,546,0,0,0,0,0,0,20151223
201501,경부선,세류,212,0,2295,895,7023,4437,17082,7038,11768,6653,7049,4695,6485,4239,6339,4203,6156,4196,5549,4818,5467,4301,5422,5693,7013,6037,8503,7779,9566,11166,5943,12839,4650,8216,3837,8196,2543,6387,1006,4651,33,1695,0,0,0,0,0,0,20151223
201501,경부선,세마,109,0,1121,322,4508,896,8712,2743,7460,4228,6019,1838,4374,1510,4156,1748,4154,2282,3893,2421,3289,2962,3258,3420,3976,4170,4681,4762,5502,7021,2674,6314,1758,6387,1766,5013,963,3969,370,3681,31,153,0,0,0,0,0,0,20151223
201501,경부선,송탄,68,1,3213,370,6357,2446,11567,4227,11659,6637,10736,4242,8866,3855,8743,4363,8844,5405,8280,6409,7443,6336,7255,7406,8325,9342,7872,10666,9245,13032,5911,12599,4125,10293,3470,9560,2290,7019,1269,8159,45,682,0,0,0,0,0,0,20151223
201501,경부선,수원,996,22,18376,6499,35915,38363,71193,49466,69090,86052,52389,80432,55399,66684,56625,79251,62589,84192,69307,91364,68099,87114,82683,84554,93445,99606,104554,101215,106893,123630,93660,124975,100679,70540,81825,58109,66691,49478,33403,34319,1058,9890,1,0,0,0,0,0,20151223
201501,경부선,신길,455,2,11166,1755,12993,5117,28095,12939,40093,31130,24907,10562,16140,8317,14630,8336,17385,9159,15846,10300,13803,10268,13648,12099,13800,13554,17869,17414,33384,25535,17495,22651,11729,15380,11459,17285,8174,16777,3896,10391,271,2727,0,0,0,0,0,0,20151223
201501,경부선,신도림,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20151223
201501,경부선,안양,143,3,12975,3128,31345,12531,83766,16570,79426,29520,43262,37515,35345,30404,36019,32922,39428,36659,41779,43190,38347,43958,40893,44602,45970,48353,52259,59120,47402,92993,36105,85087,39231,52411,34451,44719,32818,42232,17450,26978,506,4902,0,0,0,0,0,0,20151223
201501,경부선,영등포,3271,89,20598,6717,21303,25040,47210,65770,65841,160675,47558,121458,47024,81100,48656,94657,70706,107528,77520,116885,83350,113351,100133,111157,117140,107375,134613,118102,183477,153470,141987,129611,145622,65328,114586,50907,101336,45714,45451,24725,1417,6428,0,0,0,0,0,0,20151223
201501,경부선,오산,76,2,3469,999,9729,7113,21343,21687,20433,20150,18459,11948,18281,11246,17666,11681,17971,13065,17385,13517,16524,14164,17011,16381,17727,19820,23073,18325,29560,27331,16088,23649,15012,20969,12329,18671,7408,16201,3971,9649,151,406,1,0,0,0,0,0,20151223
201501,경부선,오산대,30,0,1347,640,2836,1135,6490,3013,5140,4399,4423,2586,3695,1682,3600,1962,3702,2387,3825,2392,3556,2626,3491,2987,3690,4096,4424,4275,6769,6103,2941,5318,2585,4579,2044,3752,1303,3274,599,2860,91,126,0,0,0,0,0,0,20151223
201501,경부선,용산,463,14,4848,5125,5593,28077,14286,56850,34138,109915,29542,93241,34879,76067,38479,68719,47701,76922,60507,77581,65114,75457,80455,74492,82176,70504,100894,65613,119275,71410,109883,55562,83042,36187,89348,28249,55137,16398,22840,7531,1600,2654,1,1,0,0,0,0,20151223
201501,경부선,의왕,7,0,5799,1542,13006,5230,27921,22795,28449,22183,16265,9333,12362,6224,11666,6309,12799,7519,12565,8341,10582,9526,10204,10480,11193,13299,17580,15675,25114,22968,13427,22350,9906,17205,8447,15858,5722,13606,2621,10733,98,2029,0,0,0,0,0,0,20151223
201501,경부선,지제,0,0,178,251,697,932,1431,3937,1334,3150,989,1162,840,983,865,1142,840,1189,1027,1003,1176,905,1342,1078,1342,1003,2483,1335,4060,1516,1683,1404,1549,975,1167,860,626,747,276,519,3,113,0,0,0,0,1,1,20151223
201501,경부선,직산,8,0,481,132,1092,984,1598,4154,2009,4380,1919,1475,1835,1124,1503,1228,1470,1196,1588,1199,1381,1390,1520,1553,1505,1843,2828,1785,4170,2075,1796,2049,1541,1501,1106,1691,632,1197,261,925,17,239,0,0,0,0,0,0,20151223
201501,경부선,진위,0,0,429,176,1231,1445,3510,5499,2935,6356,2892,1432,2066,1098,2085,1207,1972,1241,1996,1288,1877,1392,1775,1275,2031,2446,4058,2220,6510,2995,3150,2481,1938,2358,1377,2153,651,1611,312,935,11,94,0,0,0,0,0,0,20151223
201501,경부선,천안,1413,9,2684,924,6488,3080,11467,8564,11881,9861,14911,12598,14439,14019,14261,15275,16180,18538,13412,12956,16309,18369,17918,14451,18319,16335,16497,16826,17554,19524,12807,10933,10784,14198,8307,7973,5859,7830,2885,5245,785,2819,0,0,0,0,0,0,20151223
201501,경부선,평택,8,2,4652,2941,11936,8703,26399,17359,23914,21836,23869,17409,26472,18637,21546,22394,21427,22230,22381,23772,22219,21047,24531,23618,24792,28923,30101,29252,31855,36199,20600,26846,22622,25647,18681,19593,12598,16106,7529,7917,399,1728,0,0,0,0,0,0,20151223
201501,경부선,화서,209,0,6097,1125,17625,3421,44513,5246,35185,10674,17838,7468,14610,6667,13551,7638,13045,8818,12308,10039,11231,10236,10432,12058,10741,14717,12259,18383,12996,31270,7940,32364,6120,22345,5549,19204,4465,17420,1818,12398,79,3203,0,0,0,0,0,0,20151223
201501,경원선,가능,161,2,8064,1238,13558,4480,27814,4842,26713,13965,18077,9311,15490,8993,14075,7447,14522,7886,12679,9428,11066,10330,10467,11517,10835,13410,11553,15679,12215,21725,8007,23544,5983,16879,5137,12464,4332,13441,1950,10191,164,2672,0,0,0,0,0,0,20151223
201501,경원선,광운대,1513,5,5653,1607,15241,3354,41566,4187,37735,10655,22289,11434,16037,8966,14707,9489,15661,10541,14375,11783,12865,12779,12099,13540,13392,16250,15130,18549,13193,26083,8839,27630,7557,19672,7343,17192,5612,16912,2404,13532,248,6982,0,0,0,0,0,0,20151223
201501,경원선,녹양,193,3,4411,675,10258,2173,17865,3447,16709,7666,11220,4918,9262,4304,8581,4132,8508,4829,8227,5256,7263,6192,6944,7021,6600,8262,7700,8507,9103,13973,5456,12997,3254,10721,3004,7444,2097,9224,973,6171,77,2200,0,0,0,0,0,0,20151223
201501,경원선,녹천,608,1,4516,1036,8481,1966,23108,3665,21701,5195,13551,3567,10237,4037,8875,3692,9642,4801,8108,5061,7188,6193,6473,7040,6663,8463,7473,9644,7125,13054,4062,15312,3118,10257,2685,8826,2050,8948,859,7024,93,1825,0,0,0,0,0,0,20151223
201501,경원선,덕계,0,0,1801,434,5313,1349,8959,2114,8853,2779,4727,1172,4701,1384,3921,1242,3685,1958,3435,2083,2539,2271,2563,3121,2460,5135,3101,4603,2727,6208,1529,5494,1029,4728,686,4494,488,3588,233,3488,33,866,0,0,0,0,0,0,20151223
201501,경원선,덕정,2,0,3621,792,8727,3553,23266,8851,23973,13243,13304,6405,12726,5057,11630,4577,10943,6907,9961,6690,8821,7534,8612,8823,8647,14213,12465,14671,12995,14497,7648,19577,4978,13579,3393,12511,2698,9102,1346,10493,128,2132,0,0,0,0,0,0,20151223
201501,경원선,도봉,65,4,6820,1041,10052,3233,20681,4209,22073,11637,14828,9129,12783,8658,12397,7268,12450,8656,12392,9466,11684,10498,11264,11430,10941,13627,11119,14522,12418,18551,6358,18264,4296,11569,3820,10878,3084,9341,1312,6840,123,1714,0,0,0,0,0,0,20151223
201501,경원선,도봉산,206,3,2905,499,3996,1876,11900,2890,11076,4834,7091,8974,6562,14237,7100,9523,8282,7914,10738,7430,12769,6804,13107,6449,11991,6558,9326,7068,6648,8245,3969,8700,2577,6028,1873,5495,1376,5526,531,4409,51,1646,0,0,0,0,0,0,20151223
201501,경원선,동두천,7,0,882,4,2766,2729,4996,9943,6944,7296,6668,4188,4793,2929,3313,3450,3998,3029,2716,3189,3196,3449,2259,4477,3152,5020,4017,5955,6405,6797,3843,5864,1897,4485,1075,2834,535,3243,177,1585,3,786,0,0,0,0,0,0,20151223
201501,경원선,동두천중앙,5,0,2008,103,6280,2089,11461,5289,11850,9127,9585,5125,6748,4658,7959,5284,8426,5905,8394,6100,6680,6415,6478,6956,6646,6648,7223,9526,9547,9100,4376,8854,3103,7627,2161,5051,1424,5372,503,4546,30,1881,0,0,0,0,0,0,20151223
201501,경원선,망월사,163,3,5465,956,11923,3458,25730,3859,22713,10163,16502,9895,13495,9769,13677,9187,13836,9636,14471,10239,13190,10998,12100,12845,12190,15691,12112,16533,11462,20382,6379,24603,4768,16723,3984,13668,2766,12287,1253,8658,161,2829,0,0,0,0,0,0,20151223
201501,경원선,방학,171,7,9636,1359,14389,5039,31477,7800,33500,18242,22840,12608,18301,11400,17227,10917,19012,12678,18946,13939,17239,15919,15550,18117,15852,21957,17051,22228,18424,30636,11390,29195,8944,19473,7657,17350,6040,14106,2309,10185,248,2517,0,0,0,0,0,0,20151223
201501,경원선,보산,26,0,1215,12,1994,1302,4753,3586,5064,2652,4553,1998,3523,1611,3739,1724,3759,2161,3787,2573,3094,2722,3019,3109,3293,3111,4530,4647,4195,4676,2659,4676,1719,3933,1305,3093,831,3103,289,2121,16,1459,0,0,0,0,0,0,20151223
201501,경원선,서빙고,12,0,511,488,1820,3006,2970,4862,3772,8731,3238,3930,3419,3067,3138,2863,3269,2589,4155,3435,3205,2955,4231,3441,4305,3951,5673,3377,6650,4442,4155,4034,2852,2257,2246,2052,1818,1884,434,1186,29,288,0,0,0,0,0,0,20151223
201501,경원선,석계,1282,28,6349,2458,14824,4399,33913,6365,39455,13540,29599,9628,22573,8966,21188,10995,21490,14363,21000,15621,17936,17824,17381,20536,16891,26111,17392,31351,17981,43139,12648,46094,9432,29882,9092,25753,8178,27782,3870,17253,293,3957,0,0,0,0,0,0,20151223
201501,경원선,소요산,40,1,1088,9,1437,1689,5440,2759,6242,3430,6914,2177,8935,8647,7215,11987,8728,12551,10854,9961,14622,8996,13857,7385,12718,6074,10600,7671,6039,4203,3775,3024,2371,2449,1649,2814,581,1712,198,1308,4,1235,0,0,0,0,0,0,20151223
201501,경원선,신이문,1016,2,9273,1677,15764,3460,41857,4710,49284,9267,29832,6225,19967,6304,17613,7809,18091,9272,17215,10640,14141,12251,12900,15250,11978,18391,11853,22004,11972,31707,8621,33054,6076,23314,4813,19429,3431,21378,1618,13603,83,3021,0,0,0,0,0,0,20151223
201501,경원선,양주,735,7,6034,1074,15575,4999,38515,11694,31920,12425,22823,7720,19506,8292,17223,7219,15897,8974,14203,8993,12671,9603,11782,12699,12069,14195,13910,16404,17289,24416,10258,24312,5369,18711,3892,17019,2695,17314,803,10750,48,4217,0,0,0,0,0,0,20151223
201501,경원선,옥수,0,0,8,3,2,2,15,28,76,171,23,180,13,174,14,212,14,101,22,31,28,52,13,12,364,36,419,31,47,57,507,19,15,29,38,22,31,7,2,0,0,1,0,0,0,0,0,0,20151223
201501,경원선,왕십리,540,3,5293,1012,7550,4356,24337,10282,38739,23128,24679,18304,15844,17016,16740,20815,21183,26822,24101,29407,25545,29866,28123,31977,31694,35382,35644,40847,37312,63843,30941,61559,29489,35302,35423,29678,38440,27435,17745,15730,1485,6086,0,0,0,0,0,0,20151223
201501,경원선,외대앞,420,3,7853,1385,12329,3114,31683,4469,43302,17399,28431,14404,19325,11786,20065,14710,20614,16538,21783,16336,20461,17140,21658,19198,22043,20364,23588,24744,19401,33697,14135,33342,11289,24431,11593,22259,10118,24626,5526,17767,286,4299,0,0,0,0,0,0,20151223
201501,경원선,월계,284,1,4064,1105,6459,1494,14736,3089,16211,8300,11972,5725,9397,4626,8668,4755,9274,6305,8986,6776,8311,6939,7265,7772,7430,9288,7229,10237,7798,12803,4983,12947,3149,8811,2923,7393,2655,7147,1180,5293,65,1219,0,0,0,0,0,0,20151223
201501,경원선,응봉,53,0,1097,296,2699,1082,6541,1325,7392,2575,5259,1630,3743,1492,3508,1774,3357,1730,3269,2278,2766,2454,2607,3042,2364,3414,3075,3869,2579,4655,1812,4649,1087,3095,836,2806,607,2940,238,1954,8,394,0,0,0,0,0,0,20151223
201501,경원선,의정부,1904,24,9325,1623,22921,9271,47491,16644,45147,42301,31039,48831,30865,35755,35184,39935,39189,45088,41132,51813,42636,48715,48517,46373,53733,50081,54505,54791,59062,60421,40401,62965,38047,43995,34799,32066,24417,26415,12211,19024,828,10285,0,0,0,0,0,0,20151223
201501,경원선,이촌,29,0,875,531,4100,2854,8979,4540,11891,10139,8615,6973,7913,4670,8072,4104,7837,4834,8960,5352,7673,5631,8579,6449,9081,6924,11307,7037,12931,9099,7942,8428,5820,5182,5491,5532,4117,5218,1323,3297,102,846,0,0,0,0,0,0,20151223
201501,경원선,지행,17,0,4234,160,9163,2600,22058,6168,21643,10636,17458,5734,13055,5065,13361,5965,12910,8205,12967,8217,10241,9329,9797,11015,9950,12257,10649,18400,13427,19967,7469,21252,6337,17944,5855,11887,4334,12564,2448,11226,114,3280,0,0,0,0,0,0,20151223
201501,경원선,창동,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20151223
201501,경원선,청량리(지상),681,2,6436,697,6760,9426,24355,12681,27327,22398,23644,29447,25642,26564,23914,31477,26974,37809,30714,36832,31620,39151,34717,38232,40832,34483,34212,38666,29295,45964,27847,42798,32503,25968,18967,21607,15778,18062,4246,12179,124,5149,4,0,0,0,0,0,20151223
201501,경원선,한남,13,0,1853,606,3056,4749,5442,9404,7405,15774,6010,12606,5633,6891,6862,5871,7530,6285,7377,6331,7738,6769,8386,6302,8826,6750,11483,7560,15126,8996,8410,8186,5915,5055,6050,4544,4632,4159,1705,2778,118,472,0,0,0,0,0,0,20151223
201501,경원선,회룡,815,8,13068,1380,29532,6199,65752,6621,53037,11791,35867,11426,31251,11518,27637,13262,27607,14907,24389,17585,19599,19204,17127,24745,16805,29838,16453,33356,15703,39992,10442,51814,7964,35057,6811,28377,5186,25425,2429,18301,240,7059,0,0,0,0,0,0,20151223
201501,경의선,가좌,0,0,1074,114,2403,2213,5704,2201,7436,3761,4826,3447,4271,3338,4378,3375,4281,4207,4360,4425,4104,5024,4166,5301,4605,5637,5512,5565,4631,6015,2720,5362,2076,3616,1810,2693,1338,2435,566,1672,15,375,0,0,0,0,0,0,20151223
201501,경의선,강매,0,0,647,92,3330,504,8682,716,8981,1409,4054,824,3571,878,2987,971,2837,1311,2532,1439,2107,1807,1905,2047,1592,3085,1850,3783,1889,4851,909,5555,567,4930,515,3124,358,4335,161,2448,14,604,0,0,0,0,0,0,20151223
201501,경의선,검암,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20151223
201501,경의선,계양,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20151223
201501,경의선,곡산,0,0,116,206,366,361,943,908,1180,2033,794,713,676,479,684,598,667,771,761,711,942,669,884,720,886,764,1519,852,1593,1081,684,935,457,662,420,599,306,462,124,427,7,77,0,0,0,0,0,0,20151223
201501,경의선,공덕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20151223
201501,경의선,공덕,7,2,320,46,868,1099,2582,5070,2742,13438,2099,4397,1975,3018,2035,2754,2237,2447,2299,2779,2361,2705,2536,2662,2747,2891,4077,3385,8717,3850,5333,3676,3865,2307,3755,2129,2950,1795,1527,1233,98,373,0,0,0,0,0,0,20151223
201501,경의선,금릉,7,0,2733,239,7451,2012,15132,3288,12817,9055,9073,4126,7711,4358,8517,3903,8258,4973,7358,5627,7062,6667,6057,6948,6605,8521,7125,10560,9695,13566,5196,14762,4591,9468,4537,6435,3737,7958,1513,6517,219,3111,0,0,0,0,0,0,20151223
201501,경의선,금촌,9,0,2993,261,7272,3009,22033,9412,18558,14118,13924,7620,11390,7833,12248,7243,11819,7509,11703,9841,10635,8744,10353,11854,10929,12283,12026,14587,15709,16785,8422,18422,6732,12390,5655,10510,3758,9607,1430,7060,183,3259,1,2,0,0,0,0,20151223
201501,경의선,김포공항,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20151223
201501,경의선,능곡,0,0,1287,257,4905,1603,14797,2310,13315,4182,7609,4366,5997,2745,5182,3079,5271,3253,5714,3753,4401,4233,4018,4816,4329,5819,4830,7509,5071,9942,3211,9165,2583,6927,1960,5675,1669,5465,791,3905,39,1686,0,0,0,0,0,0,20151223
201501,경의선,디지털미디어시티,0,0,738,178,1476,809,3939,1914,4255,3658,2822,2476,2645,1879,2704,2080,2982,2405,2984,2588,2889,2326,2995,2611,3191,3037,3846,3336,4726,4810,3073,4051,2258,2728,2215,2309,1810,2718,1003,1630,61,367,0,0,0,0,0,0,20151223
201501,경의선,문산,783,1,3704,13,7735,2285,19754,6602,17997,11653,13440,6367,12695,6589,11151,7874,11159,11312,12111,8940,12139,10856,11669,11706,11537,14009,12257,13920,11753,14613,6344,16214,4673,10253,3888,11355,2372,9288,473,6549,1,4197,0,0,0,0,0,0,20151223
201501,경의선,백마,0,0,2357,793,11074,2437,30849,4619,22266,10420,11963,5809,9468,4064,9749,4611,9505,5009,8327,6603,7443,6671,7525,7222,7824,8567,8987,10097,10406,19724,5319,20356,3889,12136,3513,11988,3592,10858,1259,9460,118,1505,0,0,0,0,0,0,20151223
201501,경의선,서강대,0,0,244,13,879,982,1382,1727,1795,5097,1541,5147,1545,2588,1852,2570,2017,2691,2453,2557,3895,2484,2707,2517,2981,2185,3600,2543,3941,3036,2827,2397,2351,1471,3149,1198,3425,1077,1253,736,92,185,0,0,0,0,0,0,20151223
201501,경의선,서울역,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20151223
201501,경의선,서울역,1,1,693,6,1296,5969,2391,14195,2880,27993,1963,7675,2131,4749,2821,2909,2577,1888,4659,3527,3845,4886,6046,2372,8079,2160,10011,4025,18969,4774,14781,3290,7893,1976,2629,1187,4833,396,3308,1445,0,136,0,0,0,0,0,0,20151223
201501,경의선,수색,0,0,701,151,1597,1429,2857,2344,3272,8029,2458,3572,2215,2330,2168,2250,2231,2504,2684,3040,2285,2691,2219,2965,2496,3569,3355,3233,6689,3376,3160,2477,2205,1794,2088,1220,1312,1613,637,917,20,99,0,0,0,0,0,0,20151223
201501,경의선,신촌,0,0,248,13,229,1072,521,2211,538,7683,452,2283,369,1092,794,1041,862,848,1150,1533,1013,1726,1235,979,1775,949,2534,1267,4004,1779,1826,1392,2403,511,692,428,1884,399,884,283,2,110,0,0,0,0,0,0,20151223
201501,경의선,운정,2,0,2592,173,8532,2025,24308,4768,20288,8378,10124,3450,8991,3074,8534,3333,8454,4928,7158,4464,6635,5573,6177,6711,6595,7896,7802,9882,8852,14262,4295,16414,2789,12443,2623,8476,2011,11345,595,5934,90,3152,0,0,0,0,0,0,20151223
201501,경의선,월롱,7,0,384,4,822,1465,2463,8617,3241,9878,3005,2133,2223,1625,2201,1794,2521,1967,2853,1957,2244,1911,2936,1853,3213,2322,4960,3003,9190,3810,3765,3754,2809,3298,2463,3094,1226,3164,496,2796,12,1251,0,0,0,0,0,0,20151223
201501,경의선,일산,0,0,4264,973,16329,3326,46081,5303,30060,10336,17347,8443,13609,6241,12239,8111,13577,8804,12695,10539,10979,11995,11831,11415,11830,14139,11960,15194,12052,26087,7514,29425,5293,22015,5113,18124,3967,15963,1712,12099,219,2925,0,0,0,0,0,0,20151223
